"uri","name"
"http://dbpedia.org/resource/Paul_L._Modrich","Paul L. Modrich"
"http://dbpedia.org/resource/Paulette_Frankl","Paulette Frankl"
"http://dbpedia.org/resource/Peter_Salovey","Peter Salovey"
"http://dbpedia.org/resource/Daniel_Pearl","Daniel Pearl"
"http://dbpedia.org/resource/Krishna_Saraswat","Krishna Saraswat"
"http://dbpedia.org/resource/Oliver_E._Williamson","Oliver E. Williamson"
"http://dbpedia.org/resource/Peter_Senge","Peter Senge"
"http://dbpedia.org/resource/Riley_P._Bechtel","Riley P. Bechtel"
"http://dbpedia.org/resource/Sabeer_Bhatia","Sabeer Bhatia"
"http://dbpedia.org/resource/Albert_William_Herre","Albert William Herre"
"http://dbpedia.org/resource/Bruce_Nelson_(businessman)","Bruce Nelson (businessman)"
"http://dbpedia.org/resource/Charles_Simonyi","Charles Simonyi"
"http://dbpedia.org/resource/Claudia_Ann_Wilken","Claudia Ann Wilken"
"http://dbpedia.org/resource/Guillermo_Ortiz_Martínez","Guillermo Ortiz Martínez"
"http://dbpedia.org/resource/Harry_Harlow","Harry Harlow"
"http://dbpedia.org/resource/Jan_D._Achenbach","Jan D. Achenbach"
"http://dbpedia.org/resource/Jane_Luu","Jane Luu"
"http://dbpedia.org/resource/Katharine_Jefferts_Schori","Katharine Jefferts Schori"
"http://dbpedia.org/resource/Lawrence_Paulson","Lawrence Paulson"
"http://dbpedia.org/resource/Nicholas_Spaeth","Nicholas Spaeth"
"http://dbpedia.org/resource/Pietro_Balestra_(economist)","Pietro Balestra (economist)"
"http://dbpedia.org/resource/Richard_C._Breeden","Richard C. Breeden"
"http://dbpedia.org/resource/Robert_Drost","Robert Drost"
"http://dbpedia.org/resource/Ron_Pelosi","Ron Pelosi"
"http://dbpedia.org/resource/Stephen_Cohen_(entrepreneur)","Stephen Cohen (entrepreneur)"
"http://dbpedia.org/resource/Tantek_Çelik","Tantek Çelik"
"http://dbpedia.org/resource/Victor_Jih","Victor Jih"
"http://dbpedia.org/resource/Anne_Gust","Anne Gust"
"http://dbpedia.org/resource/Bradley_Efron","Bradley Efron"
"http://dbpedia.org/resource/Charlotte_Elliott_(botanist)","Charlotte Elliott (botanist)"
"http://dbpedia.org/resource/Elaine_Pagels","Elaine Pagels"
"http://dbpedia.org/resource/Elliot_Aronson","Elliot Aronson"
"http://dbpedia.org/resource/G._David_Low","G. David Low"
"http://dbpedia.org/resource/Heinz_Pagels","Heinz Pagels"
"http://dbpedia.org/resource/Jonathan_Eisen","Jonathan Eisen"
"http://dbpedia.org/resource/Kirill_Dmitriev","Kirill Dmitriev"
"http://dbpedia.org/resource/Mark_Gertler_(economist)","Mark Gertler (economist)"
"http://dbpedia.org/resource/Matt_Flannery","Matt Flannery"
"http://dbpedia.org/resource/Richard_Schoen","Richard Schoen"
"http://dbpedia.org/resource/Roderick_M._Hills","Roderick M. Hills"
"http://dbpedia.org/resource/Romulo_Neri","Romulo Neri"
"http://dbpedia.org/resource/George_Kuznets","George Kuznets"
"http://dbpedia.org/resource/Grace_Wahba","Grace Wahba"
"http://dbpedia.org/resource/Naomi_Mezey","Naomi Mezey"
"http://dbpedia.org/resource/George_Herbert_Girty","George Herbert Girty"
"http://dbpedia.org/resource/Hiroaki_Nakanishi","Hiroaki Nakanishi"
"http://dbpedia.org/resource/Kevin_Karplus","Kevin Karplus"
"http://dbpedia.org/resource/Laila_Macharia","Laila Macharia"
"http://dbpedia.org/resource/Marc_Mezvinsky","Marc Mezvinsky"
"http://dbpedia.org/resource/Ram_Samudrala","Ram Samudrala"
"http://dbpedia.org/resource/Stanton_Glantz","Stanton Glantz"
"http://dbpedia.org/resource/Andrea_Prat","Andrea Prat"
"http://dbpedia.org/resource/Ernest_McFarland","Ernest McFarland"
"http://dbpedia.org/resource/Jan_Kmenta","Jan Kmenta"
"http://dbpedia.org/resource/Leonard_Bosack","Leonard Bosack"
"http://dbpedia.org/resource/Richard_E._Taylor","Richard E. Taylor"
"http://dbpedia.org/resource/Sandy_Lerner","Sandy Lerner"
"http://dbpedia.org/resource/Yaacob_Ibrahim","Yaacob Ibrahim"
"http://dbpedia.org/resource/Edwin_Copeland","Edwin Copeland"
"http://dbpedia.org/resource/Hugh_Fletcher","Hugh Fletcher"
"http://dbpedia.org/resource/James_F._Moore","James F. Moore"
"http://dbpedia.org/resource/Jen-Hsun_Huang","Jen-Hsun Huang"
"http://dbpedia.org/resource/John_S._Herrington","John S. Herrington"
"http://dbpedia.org/resource/Joseph_Nation","Joseph Nation"
"http://dbpedia.org/resource/Lee_Hsien_Yang","Lee Hsien Yang"
"http://dbpedia.org/resource/Olivia_Judson","Olivia Judson"
"http://dbpedia.org/resource/Wesley_Huntress","Wesley Huntress"
"http://dbpedia.org/resource/William_P._Leahy","William P. Leahy"
"http://dbpedia.org/resource/Bing_Gordon","Bing Gordon"
"http://dbpedia.org/resource/Bob_Sproull","Bob Sproull"
"http://dbpedia.org/resource/Bradford_Parkinson","Bradford Parkinson"
"http://dbpedia.org/resource/Calvin_Quate","Calvin Quate"
"http://dbpedia.org/resource/Charles_Alden_Black","Charles Alden Black"
"http://dbpedia.org/resource/Consuelo_María_Callahan","Consuelo María Callahan"
"http://dbpedia.org/resource/David_E._Shaw","David E. Shaw"
"http://dbpedia.org/resource/Florence_Augusta_Merriam_Bailey","Florence Augusta Merriam Bailey"
"http://dbpedia.org/resource/Gail_Schoettler","Gail Schoettler"
"http://dbpedia.org/resource/Hong_Seok-hyun","Hong Seok-hyun"
"http://dbpedia.org/resource/Jim_Horning","Jim Horning"
"http://dbpedia.org/resource/Lloyd_Humphreys","Lloyd Humphreys"
"http://dbpedia.org/resource/Michael_Stemmle","Michael Stemmle"
"http://dbpedia.org/resource/Norman_Chandler","Norman Chandler"
"http://dbpedia.org/resource/Carolyn_Talcott","Carolyn Talcott"
"http://dbpedia.org/resource/Margaret_H._Wright","Margaret H. Wright"
"http://dbpedia.org/resource/Marissa_Mayer","Marissa Mayer"
"http://dbpedia.org/resource/David_Boggs","David Boggs"
"http://dbpedia.org/resource/Isabel_Morgan","Isabel Morgan"
"http://dbpedia.org/resource/James_Z._Wang","James Z. Wang"
"http://dbpedia.org/resource/Lisa_Graham_Keegan","Lisa Graham Keegan"
"http://dbpedia.org/resource/Martin_Weitzman","Martin Weitzman"
"http://dbpedia.org/resource/Scott_Plous","Scott Plous"
"http://dbpedia.org/resource/Steven_G._Bradbury","Steven G. Bradbury"
"http://dbpedia.org/resource/Alison_Davis-Blake","Alison Davis-Blake"
"http://dbpedia.org/resource/Bryce_Crawford","Bryce Crawford"
"http://dbpedia.org/resource/David_Eisner","David Eisner"
"http://dbpedia.org/resource/John_Morgridge","John Morgridge"
"http://dbpedia.org/resource/Political_positions_of_Dianne_Feinstein","Political positions of Dianne Feinstein"
"http://dbpedia.org/resource/Xavier_Briggs","Xavier Briggs"
"http://dbpedia.org/resource/Barry_B._Hughes","Barry B. Hughes"
"http://dbpedia.org/resource/Emmanuel_Candès","Emmanuel Candès"
"http://dbpedia.org/resource/Maneesh_Agrawala","Maneesh Agrawala"
"http://dbpedia.org/resource/Morris_Chang","Morris Chang"
"http://dbpedia.org/resource/Nathan_Wolfe","Nathan Wolfe"
"http://dbpedia.org/resource/Brian_Halweil","Brian Halweil"
"http://dbpedia.org/resource/Anand_Chandrasekaran","Anand Chandrasekaran"
"http://dbpedia.org/resource/Ben_Taskar","Ben Taskar"
"http://dbpedia.org/resource/Cary_Douglas_Pugh","Cary Douglas Pugh"
"http://dbpedia.org/resource/Catherine_Clarke_Fenselau","Catherine Clarke Fenselau"
"http://dbpedia.org/resource/Cecilia_Conrad","Cecilia Conrad"
"http://dbpedia.org/resource/David_Canfield_Smith","David Canfield Smith"
"http://dbpedia.org/resource/Hardin_Coleman","Hardin Coleman"
"http://dbpedia.org/resource/Joseph_B._Klemp","Joseph B. Klemp"
"http://dbpedia.org/resource/Lawrence_Rauchwerger","Lawrence Rauchwerger"
"http://dbpedia.org/resource/Raja_Wanasundera","Raja Wanasundera"
"http://dbpedia.org/resource/Robert_A._Johnson_(psychotherapist)","Robert A. Johnson (psychotherapist)"
"http://dbpedia.org/resource/Robert_F._Tinker","Robert F. Tinker"
"http://dbpedia.org/resource/Sandra_Lim","Sandra Lim"
"http://dbpedia.org/resource/Teri_W._Odom","Teri W. Odom"
"http://dbpedia.org/resource/Norman_Abramson","Norman Abramson"
"http://dbpedia.org/resource/Parviz_Moin","Parviz Moin"
"http://dbpedia.org/resource/Siddhartha_Mukherjee","Siddhartha Mukherjee"
"http://dbpedia.org/resource/Diane_Mott_Davidson","Diane Mott Davidson"
"http://dbpedia.org/resource/Arthur_Laffer","Arthur Laffer"
"http://dbpedia.org/resource/Eric_Allin_Cornell","Eric Allin Cornell"
"http://dbpedia.org/resource/Harold_M._Ickes","Harold M. Ickes"
"http://dbpedia.org/resource/Helen_Quinn","Helen Quinn"
"http://dbpedia.org/resource/Jim_Kolbe","Jim Kolbe"
"http://dbpedia.org/resource/Kenneth_C._Laudon","Kenneth C. Laudon"
"http://dbpedia.org/resource/Laurence_Golborne","Laurence Golborne"
"http://dbpedia.org/resource/Aaron_Swartz","Aaron Swartz"
"http://dbpedia.org/resource/Marta_Acosta","Marta Acosta"
"http://dbpedia.org/resource/Martha_Collins_(poet)","Martha Collins (poet)"
"http://dbpedia.org/resource/Mary_Barra","Mary Barra"
"http://dbpedia.org/resource/Atul_Gawande","Atul Gawande"
"http://dbpedia.org/resource/Daniel_Levitin","Daniel Levitin"
"http://dbpedia.org/resource/Robert_L._Joss","Robert L. Joss"
"http://dbpedia.org/resource/Robert_Reid_(author)","Robert Reid (author)"
"http://dbpedia.org/resource/Jeffrey_Vitter","Jeffrey Vitter"
"http://dbpedia.org/resource/Robert_W._Farquhar","Robert W. Farquhar"
"http://dbpedia.org/resource/Joaquín_Castro","Joaquín Castro"
"http://dbpedia.org/resource/John_S._Bull","John S. Bull"
"http://dbpedia.org/resource/Joseph_E._Schmitz","Joseph E. Schmitz"
"http://dbpedia.org/resource/Julian_Castro","Julian Castro"
"http://dbpedia.org/resource/Larry_LaRocco","Larry LaRocco"
"http://dbpedia.org/resource/Philip_Wadler","Philip Wadler"
"http://dbpedia.org/resource/Richard_P._Gabriel","Richard P. Gabriel"
"http://dbpedia.org/resource/Robert_J._Bach","Robert J. Bach"
"http://dbpedia.org/resource/Robert_S._Smith","Robert S. Smith"
"http://dbpedia.org/resource/Sam_Harris","Sam Harris"
"http://dbpedia.org/resource/Stephen_Kosslyn","Stephen Kosslyn"
"http://dbpedia.org/resource/William_Kennard","William Kennard"
"http://dbpedia.org/resource/Yukio_Hatoyama","Yukio Hatoyama"
"http://dbpedia.org/resource/Brian_Shiozawa","Brian Shiozawa"
"http://dbpedia.org/resource/Elizabeth_Holmes","Elizabeth Holmes"
"http://dbpedia.org/resource/Francine_Coeytaux","Francine Coeytaux"
"http://dbpedia.org/resource/Hanan_Samet","Hanan Samet"
"http://dbpedia.org/resource/Horace_Heidt,_Jr.","Horace Heidt, Jr."
"http://dbpedia.org/resource/Alissa_Keny-Guyer","Alissa Keny-Guyer"
"http://dbpedia.org/resource/Colleen_V._Chien","Colleen V. Chien"
"http://dbpedia.org/resource/Feng_Zhang","Feng Zhang"
"http://dbpedia.org/resource/Jeremy_England","Jeremy England"
"http://dbpedia.org/resource/Jonah_Berger","Jonah Berger"
"http://dbpedia.org/resource/Leigh_Newman","Leigh Newman"
"http://dbpedia.org/resource/Peter_Economy","Peter Economy"
"http://dbpedia.org/resource/Peter_Wirth_(politician)","Peter Wirth (politician)"
"http://dbpedia.org/resource/Petras_Auštrevičius","Petras Auštrevičius"
"http://dbpedia.org/resource/Ron_Knecht","Ron Knecht"
"http://dbpedia.org/resource/Scott_Fox_(author)","Scott Fox (author)"
"http://dbpedia.org/resource/John_McWhorter","John McWhorter"
"http://dbpedia.org/resource/Sandra_Segal_Ikuta","Sandra Segal Ikuta"
"http://dbpedia.org/resource/Stephen_LaBerge","Stephen LaBerge"
"http://dbpedia.org/resource/Tom_Galligan_(college_president)","Tom Galligan (college president)"
"http://dbpedia.org/resource/Earl_Anthony_Wayne","Earl Anthony Wayne"
"http://dbpedia.org/resource/Fuad_El-Hibri","Fuad El-Hibri"
"http://dbpedia.org/resource/Edith_Head","Edith Head"
"http://dbpedia.org/resource/John_Harsanyi","John Harsanyi"
"http://dbpedia.org/resource/Steve_Westly","Steve Westly"
"http://dbpedia.org/resource/Lim_Swee_Say","Lim Swee Say"
"http://dbpedia.org/resource/Michael_Wolf_(statistician)","Michael Wolf (statistician)"
"http://dbpedia.org/resource/Peter_Fenton_(venture_capitalist)","Peter Fenton (venture capitalist)"
"http://dbpedia.org/resource/Tony_Tamer","Tony Tamer"
"http://dbpedia.org/resource/Yukiko_Yamashita","Yukiko Yamashita"
"http://dbpedia.org/resource/John_V._Evans","John V. Evans"
"http://dbpedia.org/resource/Matt_Gonzalez","Matt Gonzalez"
"http://dbpedia.org/resource/Victor_Li_Tzar-kuoi","Victor Li Tzar-kuoi"
"http://dbpedia.org/resource/Dorothy_Buffum_Chandler","Dorothy Buffum Chandler"
"http://dbpedia.org/resource/W._W._Hansen","W. W. Hansen"
"http://dbpedia.org/resource/Lee_Metcalf","Lee Metcalf"
"http://dbpedia.org/resource/David_G._Lowe","David G. Lowe"
"http://dbpedia.org/resource/David_Luenberger","David Luenberger"
"http://dbpedia.org/resource/Scott_Forstall","Scott Forstall"
"http://dbpedia.org/resource/Babak_Hassibi","Babak Hassibi"
"http://dbpedia.org/resource/Dale_Fuller","Dale Fuller"
"http://dbpedia.org/resource/John_C._Bravman","John C. Bravman"
"http://dbpedia.org/resource/John_Marburger","John Marburger"
"http://dbpedia.org/resource/Juan_Felipe_Herrera","Juan Felipe Herrera"
"http://dbpedia.org/resource/Nick_Herbert_(physicist)","Nick Herbert (physicist)"
"http://dbpedia.org/resource/Otto_J._M._Smith","Otto J. M. Smith"
"http://dbpedia.org/resource/Robert_J._Fisher","Robert J. Fisher"
"http://dbpedia.org/resource/Scott_Matheson_Jr.","Scott Matheson Jr."
"http://dbpedia.org/resource/Vikram_Chandra_(journalist)","Vikram Chandra (journalist)"
"http://dbpedia.org/resource/Vincent_Courtillot","Vincent Courtillot"
"http://dbpedia.org/resource/Adriano_Garsia","Adriano Garsia"
"http://dbpedia.org/resource/David_Brumley","David Brumley"
"http://dbpedia.org/resource/Edouard_Bugnion","Edouard Bugnion"
"http://dbpedia.org/resource/Irma_Elsa_Gonzalez","Irma Elsa Gonzalez"
"http://dbpedia.org/resource/Ivo_Žďárek","Ivo Žďárek"
"http://dbpedia.org/resource/Meg_Gardiner","Meg Gardiner"
"http://dbpedia.org/resource/Thomas_Stelzer","Thomas Stelzer"
"http://dbpedia.org/resource/Troy_Eid","Troy Eid"
"http://dbpedia.org/resource/Geoffrey_Loftus","Geoffrey Loftus"
"http://dbpedia.org/resource/James_Paul_Gee","James Paul Gee"
"http://dbpedia.org/resource/James_V._Selna","James V. Selna"
"http://dbpedia.org/resource/John_A._Mendez","John A. Mendez"
"http://dbpedia.org/resource/Joseph_W._Goodman","Joseph W. Goodman"
"http://dbpedia.org/resource/Laurie_Smith_Camp","Laurie Smith Camp"
"http://dbpedia.org/resource/Mary_Lou_Zoback","Mary Lou Zoback"
"http://dbpedia.org/resource/Phyllis_J._Hamilton","Phyllis J. Hamilton"
"http://dbpedia.org/resource/Piotr_Indyk","Piotr Indyk"
"http://dbpedia.org/resource/Richard_G._Stearns","Richard G. Stearns"
"http://dbpedia.org/resource/Ted_Lempert","Ted Lempert"
"http://dbpedia.org/resource/Tony_F._Chan","Tony F. Chan"
"http://dbpedia.org/resource/Wayne_Edward_Alley","Wayne Edward Alley"
"http://dbpedia.org/resource/Elmer_Ivan_Applegate","Elmer Ivan Applegate"
"http://dbpedia.org/resource/Dileep_George","Dileep George"
"http://dbpedia.org/resource/Hans_G._Klemm","Hans G. Klemm"
"http://dbpedia.org/resource/Alfred_Lin","Alfred Lin"
"http://dbpedia.org/resource/Benjamin_M._Rosen","Benjamin M. Rosen"
"http://dbpedia.org/resource/Bonnie_E._John","Bonnie E. John"
"http://dbpedia.org/resource/Carl_Bergstrom","Carl Bergstrom"
"http://dbpedia.org/resource/Charles_Kolstad","Charles Kolstad"
"http://dbpedia.org/resource/Jeremy_Nathans","Jeremy Nathans"
"http://dbpedia.org/resource/Mike_Ming","Mike Ming"
"http://dbpedia.org/resource/Philip_N._Diehl","Philip N. Diehl"
"http://dbpedia.org/resource/Ramit_Sethi","Ramit Sethi"
"http://dbpedia.org/resource/Robert_Moser","Robert Moser"
"http://dbpedia.org/resource/Ronald_Machen","Ronald Machen"
"http://dbpedia.org/resource/Samuel_L._Kountz","Samuel L. Kountz"
"http://dbpedia.org/resource/Allison_H._Eid","Allison H. Eid"
"http://dbpedia.org/resource/Benjamin_F._Hake","Benjamin F. Hake"
"http://dbpedia.org/resource/Brian_Witlin","Brian Witlin"
"http://dbpedia.org/resource/Cathy_Cochran","Cathy Cochran"
"http://dbpedia.org/resource/Chen_Show_Mao","Chen Show Mao"
"http://dbpedia.org/resource/David_Karger","David Karger"
"http://dbpedia.org/resource/James_B._Orlin","James B. Orlin"
"http://dbpedia.org/resource/Lukas_Biewald","Lukas Biewald"
"http://dbpedia.org/resource/Olga_Troyanskaya","Olga Troyanskaya"
"http://dbpedia.org/resource/Reuben_Lasker","Reuben Lasker"
"http://dbpedia.org/resource/Robert_Tibshirani","Robert Tibshirani"
"http://dbpedia.org/resource/Sherrie_Gong_Taguchi","Sherrie Gong Taguchi"
"http://dbpedia.org/resource/Walter_L._Carpeneti","Walter L. Carpeneti"
"http://dbpedia.org/resource/Lee_Yung-te","Lee Yung-te"
"http://dbpedia.org/resource/Ty_McCormick","Ty McCormick"
"http://dbpedia.org/resource/Alain_Reza_Yavari","Alain Reza Yavari"
"http://dbpedia.org/resource/Arthur_White_Greeley","Arthur White Greeley"
"http://dbpedia.org/resource/David_Salesin","David Salesin"
"http://dbpedia.org/resource/Edward_R._Cony","Edward R. Cony"
"http://dbpedia.org/resource/Hasok_Chang","Hasok Chang"
"http://dbpedia.org/resource/Jeongdo_Hong","Jeongdo Hong"
"http://dbpedia.org/resource/Laura_Engelstein","Laura Engelstein"
"http://dbpedia.org/resource/Mercy_Malick","Mercy Malick"
"http://dbpedia.org/resource/Michihiro_Kandori","Michihiro Kandori"
"http://dbpedia.org/resource/Pamela_Hamamoto","Pamela Hamamoto"
"http://dbpedia.org/resource/Yuliy_Sannikov","Yuliy Sannikov"
"http://dbpedia.org/resource/Aaron_Benavot","Aaron Benavot"
"http://dbpedia.org/resource/Angelique_EagleWoman","Angelique EagleWoman"
"http://dbpedia.org/resource/Carlos_Dominguez_III","Carlos Dominguez III"
"http://dbpedia.org/resource/Gerard_Magliocca","Gerard Magliocca"
"http://dbpedia.org/resource/Ian_Goodfellow","Ian Goodfellow"
"http://dbpedia.org/resource/Jeremy_Hearder","Jeremy Hearder"
"http://dbpedia.org/resource/John_P._Rusk","John P. Rusk"
"http://dbpedia.org/resource/Kenneth_L_Shepard","Kenneth L Shepard"
"http://dbpedia.org/resource/Kyle_Bagwell","Kyle Bagwell"
"http://dbpedia.org/resource/Laurence_H._Kedes","Laurence H. Kedes"
"http://dbpedia.org/resource/Monis_Rahman","Monis Rahman"
"http://dbpedia.org/resource/Oh_Joon","Oh Joon"
"http://dbpedia.org/resource/Randi_J._Hagerman","Randi J. Hagerman"
"http://dbpedia.org/resource/Sunil_K._Agrawal","Sunil K. Agrawal"
"http://dbpedia.org/resource/Syed_Murad_Ali_Shah","Syed Murad Ali Shah"
"http://dbpedia.org/resource/Vinith_Misra","Vinith Misra"
"http://dbpedia.org/resource/Naomi_Hirahara","Naomi Hirahara"
"http://dbpedia.org/resource/Ronald_Nigh","Ronald Nigh"
"http://dbpedia.org/resource/Alan_Huckleberry","Alan Huckleberry"
"http://dbpedia.org/resource/Junaid_Ahmad","Junaid Ahmad"
